,0,1
429,S1340,T636
430,S1340,T752
431,S300,T584
432,S300,T884
433,S837,T840
434,S735,T1975
435,S328,T882
436,S328,T1663
437,S328,T617
438,S328,T1007
439,S328,T713
440,S1741,T993
441,S1741,T719
442,S1741,T935
443,S1741,T1945
444,S1741,T752
445,S195,T553
446,S899,T2069
447,S899,T1110
448,S899,T1011
449,S899,T606
450,S899,T1661
451,S2010,T987
452,S2010,T2018
453,S2010,T1004
454,S1074,T432
455,S1074,T323
456,S1074,T218
457,S1074,T482
458,S1074,T327
459,S1074,T2032
460,S1074,T878
461,S1074,T627
462,S1074,T221
463,S1074,T935
464,S1074,T158
465,S1074,T1212
466,S1095,T1716
467,S657,T797
468,S657,T750
469,S200,T1736
470,S200,T319
471,S200,T930
472,S211,T957
473,S211,T1812
474,S419,T718
475,S796,T2101
476,S796,T870
477,S1945,T1024
478,S1223,T930
479,S1467,T522
480,S1041,T263
481,S1041,T129
482,S1041,T996
483,S1041,T670
484,S1041,T1354
485,S1041,T982
486,S1179,T707
487,S1179,T497
488,S1179,T1278
489,S1179,T363
490,S1179,T418
491,S1179,T1392
492,S1179,T1688
493,S1179,T1744
494,S1179,T156
495,S1179,T1437
496,S1179,T1704
497,S1179,T992
498,S1179,T1306
499,S1179,T763
500,S1179,T243
501,S1179,T715
502,S1179,T1196
503,S1179,T143
504,S1179,T1504
505,S1179,T167
506,S1179,T1425
507,S1179,T249
508,S1179,T444
509,S1179,T1757
510,S1179,T1707
511,S1211,T531
512,S80,T1961
513,S190,T1252
514,S190,T913
515,S190,T846
516,S190,T522
517,S190,T1739
518,S190,T664
519,S190,T508
520,S190,T769
521,S190,T609
522,S190,T2044
523,S452,T1679
524,S452,T482
525,S1219,T1071
526,S1219,T636
527,S1219,T286
528,S1219,T536
529,S1219,T103
530,S1219,T381
531,S1219,T1316
532,S1219,T1979
533,S1219,T574
534,S1219,T1352
535,S1615,T2059
536,S1615,T213
537,S2067,T1972
538,S563,T1425
539,S563,T687
540,S301,T613
541,S301,T306
542,S301,T343
543,S301,T756
544,S2022,T2022
545,S1446,T758
546,S1446,T846
547,S1446,T1739
548,S1446,T967
549,S110,T182
550,S110,T802
551,S21,T1009
552,S21,T1714
553,S21,T410
554,S1692,T1741
555,S1692,T916
556,S1692,T510
557,S1692,T1026
558,S1692,T1959
559,S870,T2101
560,S1267,T882
561,S1267,T258
562,S309,T882
563,S309,T1422
564,S309,T258
565,S1422,T1267
566,S1422,T495
567,S535,T990
568,S535,T806
569,S857,T1779
570,S1492,T1611
571,S1492,T1525
572,S1492,T587
573,S319,T649
574,S319,T582
575,S319,T1930
576,S319,T1995
577,S1309,T930
578,S1309,T582
579,S1309,T1930
580,S1309,T1995
581,S1309,T649
582,S1309,T644
583,S1995,T930
584,S1995,T1736
585,S1995,T900
586,S1100,T649
587,S1100,T930
588,S1100,T582
589,S1100,T1930
590,S1125,T1642
591,S1125,T352
592,S1125,T258
593,S651,T689
594,S651,T258
595,S651,T1011
596,S651,T653
597,S1469,T785
598,S1469,T1924
599,S320,T1002
600,S320,T1875
601,S31,T1197
602,S1244,T1452
603,S1244,T2050
604,S150,T432
605,S150,T323
606,S150,T218
607,S150,T482
608,S150,T327
609,S150,T2032
610,S150,T627
611,S150,T221
612,S150,T935
613,S150,T158
614,S150,T1212
615,S1204,T702
616,S782,T918
617,S1756,T2044
618,S341,T534
619,S26,T910
620,S26,T2101
621,S523,T1916
622,S597,T882
623,S597,T802
624,S597,T1799
625,S597,T1136
626,S597,T645
627,S1736,T130
628,S631,T1981
629,S1950,T1981
630,S1950,T1370
631,S228,T1077
632,S228,T1950
633,S228,T489
634,S228,T1981
635,S838,T978
636,S838,T909
637,S243,T838
638,S243,T343
639,S243,T1651
640,S243,T1945
641,S243,T978
642,S243,T629
643,S243,T952
644,S243,T482
645,S1163,T1372
646,S1163,T657
647,S1465,T622
648,S1465,T957
649,S106,T106
650,S106,T283
651,S106,T343
652,S1381,T968
653,S1381,T1996
654,S1381,T687
655,S1381,T1392
656,S1381,T1256
657,S1381,T1633
658,S1381,T1883
659,S1381,T563
660,S1381,T1306
661,S1381,T1561
662,S1381,T1458
663,S1381,T1651
664,S1381,T838
665,S1381,T1390
666,S1381,T1425
667,S1381,T1134
668,S1381,T480
669,S1381,T1429
670,S1381,T2091
671,S1381,T719
672,S1381,T1515
673,S1381,T658
674,S1381,T841
675,S1381,T952
676,S1381,T1900
677,S658,T1002
678,S658,T734
679,S1443,T1916
680,S1443,T466
681,S1498,T1569
682,S1498,T519
683,S329,T399
684,S329,T1094
685,S329,T831
686,S329,T1546
687,S329,T1848
688,S329,T1561
689,S329,T418
690,S329,T1327
691,S898,T1674
692,S2077,T1000
693,S1503,T2016
694,S77,T799
695,S77,T774
696,S799,T2062
697,S1216,T825
698,S1216,T1375
699,S1216,T424
700,S1216,T774
701,S1216,T1715
702,S1601,T577
703,S1601,T1612
704,S1623,T1231
705,S1623,T813
706,S1623,T1567
707,S1623,T729
708,S1623,T1427
709,S1623,T1262
710,S1623,T1141
711,S343,T968
712,S343,T103
713,S343,T418
714,S343,T1704
715,S343,T1633
716,S343,T1707
717,S343,T1306
718,S343,T763
719,S343,T831
720,S343,T838
721,S343,T699
722,S343,T629
723,S343,T841
724,S343,T1996
725,S343,T1999
726,S343,T1943
727,S343,T1599
728,S343,T1515
729,S343,T374
730,S343,T992
731,S343,T1651
732,S343,T1176
733,S343,T443
734,S343,T1529
735,S343,T250
736,S343,T1002
737,S343,T1004
738,S343,T766
739,S343,T938
740,S343,T556
741,S343,T2018
742,S343,T451
743,S343,T531
744,S343,T943
745,S343,T1745
746,S343,T1604
747,S343,T1474
748,S343,T1960
749,S343,T880
750,S343,T2091
751,S343,T538
752,S343,T800
753,S343,T1900
754,S343,T1757
755,S343,T399
756,S343,T884
757,S343,T719
758,S343,T886
759,S343,T742
760,S343,T1908
761,S343,T747
762,S343,T1392
763,S343,T1883
764,S343,T1429
765,S343,T1425
766,S343,T818
767,S343,T346
768,S343,T613
769,S1960,T1002
770,S1960,T1900
771,S1591,T1307
772,S1591,T1045
773,S1591,T1785
774,S1591,T946
775,S238,T1919
776,S1658,T1654
777,S1658,T1620
778,S1658,T1553
779,S1658,T1919
780,S1658,T939
781,S1919,T939
782,S1919,T1553
783,S1563,T1716
784,S776,T2017
785,S2017,T1022
786,S304,T776
787,S304,T928
788,S304,T2017
789,S1901,T1022
790,S1901,T966
791,S1901,T2017
792,S2003,T1157
793,S2003,T1901
794,S2003,T776
795,S2003,T966
796,S2003,T2017
797,S415,T1908
798,S50,T757
799,S50,T1785
800,S1891,T133
801,S1891,T2015
802,S1076,T1942
803,S1076,T1891
804,S1076,T718
805,S1086,T957
806,S1313,T800
807,S1520,T731
808,S153,T998
809,S153,T631
810,S153,T789
811,S153,T1672
812,S153,T1616
813,S153,T193
814,S153,T785
815,S153,T1854
816,S1550,T957
817,S1550,T789
818,S193,T211
819,S193,T957
820,S193,T789
821,S193,T1616
822,S193,T516
823,S193,T220
824,S1052,T211
825,S1052,T1465
826,S1530,T531
827,S1077,T539
828,S1077,T237
829,S1846,T585
830,S1846,T987
831,S1846,T2034
832,S1846,T965
833,S407,T2101
834,S1998,T2101
835,S1250,T407
836,S1250,T1998
837,S1250,T2101
838,S287,T758
839,S287,T1446
840,S287,T522
841,S287,T647
842,S287,T1840
843,S287,T591
844,S287,T923
845,S287,T386
846,S287,T967
847,S835,T868
848,S1228,T345
849,S1228,T195
850,S1228,T553
851,S1375,T946
852,S59,T1785
853,S264,T356
854,S187,T277
855,S187,T636
856,S187,T1651
857,S187,T264
858,S187,T1561
859,S187,T952
860,S187,T563
861,S277,T399
862,S277,T884
863,S277,T1381
864,S277,T938
865,S277,T418
866,S277,T563
867,S277,T1633
868,S277,T294
869,S277,T1599
870,S277,T1306
871,S277,T1651
872,S277,T841
873,S277,T831
874,S277,T1176
875,S277,T978
876,S277,T1996
877,S277,T320
878,S277,T1390
879,S277,T1134
880,S277,T838
881,S277,T1900
882,S277,T538
883,S277,T658
884,S277,T1458
885,S277,T1429
886,S86,T1757
887,S1763,T1763
888,S1763,T1096
889,S399,T831
890,S399,T916
891,S399,T418
892,S399,T1327
893,S399,T1026
894,S418,T831
895,S418,T1945
896,S418,T1327
897,S113,T117
898,S113,T912
899,S113,T1949
900,S113,T274
901,S113,T939
902,S113,T1654
903,S113,T402
904,S113,T1464
905,S113,T609
906,S113,T452
907,S742,T642
908,S742,T1474
909,S188,T742
910,S188,T629
911,S1036,T54
912,S314,T676
913,S314,T343
914,S1103,T306
915,S1103,T343
916,S1103,T715
917,S141,T993
918,S141,T2055
919,S141,T2043
920,S141,T1779
921,S141,T2101
922,S141,T1506
923,S141,T2030
924,S141,T709
925,S141,T1704
926,S481,T993
927,S38,T343
928,S38,T1688
929,S38,T1381
930,S38,T1210
931,S38,T365
932,S38,T227
933,S38,T1179
934,S711,T1892
935,S1411,T2067
936,S878,T1071
937,S878,T1741
938,S878,T1094
939,S878,T522
940,S878,T103
941,S878,T150
942,S878,T1316
943,S878,T365
944,S878,T1903
945,S878,T405
946,S878,T1568
947,S878,T2052
948,S878,T1945
949,S878,T926
950,S878,T1193
951,S878,T1789
952,S878,T636
953,S878,T286
954,S878,T1471
955,S878,T1390
956,S878,T1352
957,S878,T574
958,S878,T536
959,S878,T513
960,S878,T752
961,S878,T381
962,S878,T398
963,S1787,T998
964,S1787,T957
965,S90,T957
966,S90,T1461
967,S671,T769
968,S2097,T1975
969,S871,T1942
970,S841,T943
971,S841,T978
972,S841,T1306
973,S1134,T841
974,S1134,T343
975,S1134,T1651
976,S1134,T1996
977,S1134,T1704
978,S1134,T838
979,S1134,T1633
980,S1134,T1707
981,S1134,T1458
982,S1134,T1176
983,S693,T1785
984,S1946,T355
985,S355,T1023
986,S285,T1913
987,S285,T285
988,S285,T2047
989,S285,T2059
990,S285,T736
991,S285,T1007
992,S285,T367
993,S285,T971
994,S285,T739
995,S285,T847
996,S285,T328
997,S285,T2107
998,S285,T829
999,S285,T1450
1000,S285,T1986
1001,S1397,T1890
1002,S1760,T453
1003,S2023,T718
1004,S2023,T581
1005,S1496,T802
1006,S1839,T1517
1007,S1839,T718
1008,S1839,T710
1009,S1839,T1505
1010,S1839,T2004
1011,S1839,T1793
1012,S2012,T998
1013,S594,T893
1014,S92,T153
1015,S92,T1454
1016,S1504,T734
1017,S1504,T1696
1018,S1391,T1696
1019,S1391,T1504
1020,S1391,T115
1021,S1391,T533
1022,S1391,T734
1023,S1391,T1470
1024,S1391,T327
1025,S1391,T260
1026,S659,T508
1027,S103,T978
1028,S1637,T2052
1029,S1470,T1819
1030,S1073,T2015
1031,S1073,T1799
1032,S1073,T1785
1033,S1073,T1575
1034,S1104,T103
1035,S1104,T878
1036,S1104,T513
1037,S1172,T1492
1038,S57,T1492
1039,S1611,T1503
1040,S1611,T2016
1041,S1611,T1975
1042,S1398,T130
1043,S1398,T924
1044,S1398,T1799
1045,S1398,T1736
1046,S1398,T1577
1047,S156,T1741
1048,S156,T277
1049,S156,T842
1050,S156,T1651
1051,S156,T1381
1052,S156,T1890
1053,S156,T978
1054,S156,T343
1055,S156,T482
1056,S156,T1134
1057,S156,T457
1058,S156,T264
1059,S156,T909
1060,S156,T952
1061,S156,T734
1062,S1232,T277
1063,S1232,T1692
1064,S1232,T1381
1065,S1232,T363
1066,S1232,T1561
1067,S1232,T343
1068,S1232,T294
1069,S675,T1785
1070,S79,T802
1071,S79,T1785
1072,S1281,T968
1073,S172,T506
1074,S172,T256
1075,S172,T969
1076,S172,T1757
1077,S172,T1390
1078,S172,T987
1079,S172,T2018
1080,S172,T1797
1081,S172,T249
1082,S172,T265
1083,S172,T1478
1084,S172,T1004
1085,S172,T463
1086,S172,T1604
1087,S1256,T343
1088,S294,T1134
1089,S294,T1381
1090,S294,T343
1091,S1376,T1785
1092,S1862,T1854
1093,S1603,T1697
1094,S1600,T1600
1095,S310,T522
1096,S310,T1637
1097,S310,T449
1098,S310,T1600
1099,S668,T743
1100,S1507,T323
1101,S1507,T2049
1102,S2043,T993
1103,S381,T766
1104,S1255,T1785
1105,S1255,T610
1106,S1255,T1814
1107,S1358,T669
1108,S1283,T1358
1109,S1283,T669
1110,S849,T1633
1111,S849,T1996
1112,S849,T510
1113,S288,T551
1114,S288,T2075
1115,S288,T1517
1116,S147,T547
1117,S147,T1959
1118,S147,T1806
1119,S147,T567
1120,S147,T1797
1121,S147,T306
1122,S1980,T2021
1123,S1105,T667
1124,S1105,T391
1125,S1105,T363
1126,S1105,T1085
1127,S1105,T947
1128,S479,T1343
1129,S479,T987
1130,S479,T1738
1131,S479,T1757
1132,S479,T1846
1133,S479,T1599
1134,S479,T1004
1135,S158,T432
1136,S158,T1212
1137,S365,T1473
1138,S365,T1133
1139,S365,T1939
1140,S682,T769
1141,S1588,T742
1142,S584,T584
1143,S290,T1637
1144,S703,T1272
1145,S513,T497
1146,S513,T2101
1147,S513,T2044
1148,S513,T953
1149,S1345,T1351
1150,S88,T360
1151,S88,T285
1152,S88,T2054
1153,S88,T1957
1154,S88,T713
1155,S88,T1331
1156,S1279,T1891
1157,S1279,T2023
1158,S1279,T1924
1159,S1806,T49
1160,S1806,T306
1161,S1806,T613
1162,S1806,T1390
1163,S1806,T849
1164,S1806,T756
1165,S1806,T1959
1166,S49,T1809
1167,S49,T636
1168,S49,T497
1169,S49,T1473
1170,S49,T849
1171,S49,T343
1172,S49,T1905
1173,S49,T1693
1174,S1959,T1865
1175,S1959,T1014
1176,S567,T1014
1177,S81,T343
1178,S81,T1314
1179,S501,T1885
1180,S1414,T800
1181,S17,T1623
1182,S17,T397
1183,S17,T1601
1184,S17,T564
1185,S218,T2032
1186,S1519,T451
1187,S32,T1516
1188,S32,T211
1189,S32,T774
1190,S32,T799
1191,S32,T1623
1192,S32,T2062
1193,S656,T993
1194,S40,T1096
1195,S40,T585
1196,S40,T987
1197,S40,T1763
1198,S40,T1846
1199,S181,T1489
1200,S1205,T180
1201,S1205,T984
1202,S1205,T1013
1203,S1032,T849
1204,S1032,T294
1205,S1032,T1179
1206,S900,T1562
1207,S1383,T1479
1208,S1383,T68
1209,S1383,T1779
1210,S1383,T1884
1211,S1383,T1892
1212,S1383,T1671
1213,S1383,T890
1214,S781,T1952
1215,S781,T1904
1216,S205,T2012
1217,S205,T619
1218,S677,T942
1219,S677,T943
1220,S677,T277
1221,S677,T320
1222,S677,T1651
1223,S677,T343
1224,S677,T800
1225,S677,T1134
1226,S1859,T763
1227,S1128,T1859
1228,S1695,T652
1229,S1695,T88
1230,S1336,T1782
1231,S1336,T258
1232,S229,T790
1233,S751,T1170
1234,S751,T877
1235,S751,T786
1236,S751,T1922
1237,S400,T1922
1238,S266,T354
1239,S266,T2072
1240,S800,T1019
1241,S227,T1771
1242,S673,T1337
1243,S2099,T971
1244,S713,T955
1245,S396,T2099
1246,S182,T678
1247,S182,T2063
1248,S182,T1930
1249,S182,T1223
1250,S182,T1736
1251,S182,T1383
1252,S182,T1562
1253,S1797,T1746
1254,S1797,T707
1255,S1797,T567
1256,S1797,T1651
1257,S1797,T884
1258,S1797,T1281
1259,S1797,T1451
1260,S1797,T1860
1261,S1797,T1959
1262,S1797,T1645
1263,S1797,T828
1264,S1797,T1806
1265,S1797,T841
1266,S1797,T1622
1267,S1797,T1004
1268,S352,T1842
1269,S352,T1638
1270,S352,T258
1271,S352,T606
1272,S1926,T2062
1273,S2018,T1014
1274,S518,T1417
1275,S518,T961
1276,S518,T718
1277,S1417,T1942
1278,S1417,T961
1279,S1408,T133
1280,S1408,T1891
1281,S961,T961
1282,S15,T1417
1283,S15,T961
1284,S15,T704
1285,S704,T1942
1286,S704,T961
1287,S1712,T993
1288,S1712,T936
1289,S1589,T1624
1290,S1577,T1736
1291,S1577,T1577
1292,S1577,T130
1293,S1577,T645
1294,S645,T924
1295,S718,T1988
1296,S718,T806
1297,S718,T641
1298,S718,T966
1299,S718,T794
1300,S1298,T2057
1301,S1298,T1975
1302,S1318,T256
1303,S1318,T987
1304,S1318,T1846
1305,S508,T2079
1306,S508,T2022
1307,S508,T1657
1308,S453,T1686
1309,S582,T2081
1310,S582,T1995
1311,S582,T745
1312,S582,T644
1313,S683,T800
1314,S683,T1002
1315,S444,T1002
1316,S444,T683
1317,S219,T1517
1318,S882,T1367
1319,S882,T970
1320,S882,T2054
1321,S882,T893
1322,S882,T2095
1323,S1663,T2059
1324,S1663,T2099
1325,S347,T1005
1326,S347,T2040
1327,S347,T818
1328,S547,T1628
1329,S547,T636
1330,S547,T1772
1331,S547,T905
1332,S1972,T951
1333,S466,T1640
1334,S466,T1553
1335,S466,T1517
1336,S1750,T1919
1337,S1282,T255
1338,S1282,T2062
1339,S1282,T774
1340,S1282,T944
1341,S323,T584
1342,S323,T452
1343,S323,T1470
1344,S323,T1679
1345,S323,T1696
1346,S543,T919
1347,S919,T970
1348,S1924,T1988
1349,S1924,T1517
1350,S1924,T806
1351,S1924,T1839
1352,S1924,T710
1353,S1924,T794
1354,S353,T1924
1355,S353,T1517
1356,S258,T882
1357,S258,T2069
1358,S258,T1011
1359,S1793,T1940
1360,S884,T968
1361,S1184,T277
1362,S1184,T584
1363,S1184,T1561
1364,S1184,T343
1365,S1184,T510
1366,S1965,T1977
1367,S363,T1094
1368,S363,T904
1369,S363,T1381
1370,S363,T356
1371,S363,T770
1372,S363,T1720
1373,S363,T726
1374,S363,T1985
1375,S363,T898
1376,S363,T1352
1377,S363,T343
1378,S1349,T749
1379,S1349,T258
1380,S1349,T1833
1381,S1452,T2050
1382,S1612,T1755
1383,S394,T1691
1384,S394,T496
1385,S394,T1975
1386,S394,T1006
1387,S64,T2057
1388,S64,T394
1389,S64,T298
1390,S64,T1691
1391,S64,T496
1392,S64,T1955
1393,S538,T1980
1394,S538,T2021
1395,S538,T602
1396,S248,T443
1397,S248,T1943
1398,S360,T882
1399,S360,T1735
1400,S360,T885
1401,S360,T893
1402,S1143,T1437
1403,S1143,T1922
1404,S1143,T1402
1405,S1143,T731
1406,S1779,T2101
1407,S1779,T1558
1408,S160,T2046
1409,S160,T114
1410,S160,T1664
1411,S160,T1671
1412,S160,T511
1413,S160,T1779
1414,S160,T723
1415,S160,T1976
1416,S160,T726
1417,S160,T1855
1418,S160,T1754
1419,S160,T1725
1420,S1524,T1779
1421,S1524,T1664
1422,S1524,T726
1423,S1524,T1671
1424,S1524,T1725
1425,S695,T756
1426,S1099,T1748
1427,S1099,T409
1428,S1099,T466
1429,S1099,T617
1430,S1099,T675
1431,S1099,T1202
1432,S1099,T1878
1433,S1099,T806
1434,S1099,T92
1435,S1099,T1505
1436,S1666,T614
1437,S1666,T2050
1438,S1088,T776
1439,S1088,T1901
1440,S1088,T2003
1441,S1088,T2017
1442,S1102,T306
1443,S1102,T343
1444,S1102,T585
1445,S1102,T1797
1446,S1102,T1179
1447,S546,T135
1448,S1390,T343
1449,S1390,T1779
1450,S1390,T585
1451,S1390,T987
1452,S1390,T1959
1453,S1390,T1809
1454,S1390,T1687
1455,S1390,T1599
1456,S1390,T1945
1457,S1390,T726
1458,S1390,T849
1459,S1390,T1306
1460,S1390,T1746
1461,S1390,T1451
1462,S1390,T1671
1463,S1390,T556
1464,S1390,T1693
1465,S1390,T1529
1466,S1390,T2010
1467,S306,T343
1468,S306,T884
1469,S306,T1890
1470,S306,T1865
1471,S306,T1390
1472,S306,T556
1473,S306,T2018
1474,S306,T1959
1475,S306,T1746
1476,S306,T968
1477,S306,T567
1478,S306,T450
1479,S306,T841
1480,S306,T613
1481,S306,T1529
1482,S1098,T1680
1483,S1098,T968
1484,S1098,T884
1485,S1098,T1390
1486,S1098,T249
1487,S1098,T260
1488,S1098,T1809
1489,S1098,T1692
1490,S1098,T156
1491,S1098,T1953
1492,S1098,T747
1493,S1098,T2018
1494,S1098,T506
1495,S1098,T567
1496,S1098,T1604
1497,S1098,T1451
1498,S1098,T556
1499,S1098,T1529
1500,S1098,T1425
1501,S1098,T1184
1502,S1098,T346
1503,S1098,T1478
