,0,1
160,S27,T24
161,S27,T61
162,S27,T68
163,S27,T82
164,S27,T88
165,S27,T90
166,S27,T25
167,S27,T48
168,S27,T55
169,S27,T128
170,S27,T367
171,S27,T10
172,S27,T448
173,S27,T138
174,S27,T391
175,S27,T400
176,S27,T423
177,S29,T51
178,S29,T6
179,S29,T69
180,S33,T74
181,S33,T87
182,S33,T17
183,S33,T26
184,S33,T31
185,S33,T52
186,S33,T67
187,S33,T64
188,S33,T91
189,S33,T171
190,S33,T8
191,S33,T15
192,S33,T211
193,S33,T65
194,S33,T287
195,S33,T364
196,S38,T46
197,S38,T20
198,S38,T22
199,S38,T40
200,S38,T66
201,S38,T80
202,S38,T89
203,S38,T79
204,S38,T3
205,S38,T72
206,S38,T81
207,S38,T35
208,S38,T75
209,S38,T97
210,S45,T33
211,S45,T57
212,S45,T17
213,S45,T23
214,S45,T31
215,S45,T32
216,S45,T66
217,S45,T349
218,S45,T221
219,S45,T372
220,S46,T4
221,S46,T0
222,S46,T18
223,S46,T38
224,S46,T50
225,S46,T57
226,S46,T58
227,S46,T71
228,S46,T76
229,S46,T77
230,S46,T86
231,S46,T87
232,S46,T17
233,S46,T26
234,S46,T31
235,S46,T73
236,S46,T80
237,S46,T89
238,S46,T24
239,S46,T37
240,S46,T54
241,S46,T64
242,S46,T68
243,S46,T130
244,S46,T15
245,S46,T5
246,S46,T192
247,S46,T367
248,S46,T14
249,S46,T10
250,S46,T12
251,S46,T75
252,S46,T63
253,S46,T393
254,S46,T160
255,S46,T70
256,S46,T139
257,S46,T169
258,S46,T207
259,S46,T325
260,S46,T371
261,S50,T18
262,S50,T27
263,S50,T46
264,S50,T76
265,S50,T87
266,S50,T36
267,S50,T54
268,S50,T61
269,S50,T64
270,S50,T79
271,S50,T3
272,S50,T149
273,S50,T35
274,S50,T84
275,S50,T300
276,S50,T424
277,S50,T139
278,S50,T156
279,S50,T390
280,S57,T18
281,S57,T27
282,S57,T45
283,S57,T26
284,S57,T52
285,S57,T66
286,S57,T67
287,S57,T73
288,S57,T24
289,S57,T68
290,S57,T79
291,S57,T88
292,S57,T25
293,S57,T65
294,S57,T10
295,S57,T12
296,S57,T78
297,S57,T423
298,S58,T4
299,S58,T0
300,S58,T45
301,S58,T50
302,S58,T59
303,S58,T74
304,S58,T87
305,S58,T17
306,S58,T26
307,S58,T31
308,S58,T322
309,S58,T42
310,S58,T64
311,S58,T82
312,S58,T3
313,S58,T15
314,S58,T81
315,S58,T25
316,S58,T53
317,S58,T179
318,S58,T243
319,S58,T293
320,S58,T35
321,S58,T6
322,S58,T49
323,S58,T439
324,S58,T367
325,S58,T65
326,S58,T308
327,S58,T113
328,S58,T60
329,S58,T447
330,S58,T168
331,S58,T193
332,S58,T250
333,S58,T268
334,S58,T321
335,S58,T416
336,S59,T4
337,S59,T0
338,S59,T9
339,S59,T13
340,S59,T18
341,S59,T27
342,S59,T33
343,S59,T50
344,S59,T57
345,S59,T58
346,S59,T71
347,S59,T74
348,S59,T76
349,S59,T77
350,S59,T86
351,S59,T87
352,S59,T24
353,S59,T36
354,S59,T37
355,S59,T54
356,S59,T61
357,S59,T68
358,S59,T79
359,S59,T16
360,S59,T53
361,S59,T55
362,S59,T179
363,S59,T35
364,S59,T367
365,S59,T14
366,S59,T12
367,S59,T84
368,S59,T383
369,S59,T376
370,S59,T263
371,S59,T408
372,S59,T416
373,S59,T110
374,S59,T281
375,S59,T405
376,S59,T433
377,S71,T29
378,S71,T50
379,S71,T59
380,S71,T86
381,S71,T87
382,S71,T37
383,S71,T61
384,S71,T88
385,S71,T90
386,S71,T25
387,S71,T367
388,S71,T10
389,S71,T361
390,S71,T84
391,S71,T444
392,S71,T393
393,S71,T282
394,S71,T376
395,S71,T391
396,S71,T332
397,S71,T122
398,S71,T270
399,S71,T274
400,S71,T342
401,S71,T455
402,S74,T0
403,S74,T11
404,S74,T27
405,S74,T29
406,S74,T33
407,S74,T38
408,S74,T58
409,S74,T59
410,S74,T85
411,S74,T86
412,S74,T17
413,S74,T20
414,S74,T26
415,S74,T52
416,S74,T66
417,S74,T89
418,S74,T24
419,S74,T42
420,S74,T54
421,S74,T64
422,S74,T68
423,S74,T79
424,S74,T82
425,S74,T81
426,S74,T16
427,S74,T25
428,S74,T53
429,S74,T7
430,S74,T44
431,S74,T14
432,S74,T65
433,S74,T12
434,S74,T84
435,S74,T287
436,S74,T364
437,S74,T421
438,S74,T229
439,S76,T0
440,S76,T46
441,S76,T50
442,S76,T58
443,S76,T59
444,S76,T87
445,S76,T56
446,S76,T35
447,S76,T444
448,S76,T450
449,S76,T148
450,S76,T263
451,S76,T325
452,S76,T358
453,S77,T0
454,S77,T13
455,S77,T27
456,S77,T33
457,S77,T46
458,S77,T50
459,S77,T59
460,S77,T71
461,S77,T74
462,S77,T76
463,S77,T85
464,S77,T86
465,S77,T87
466,S77,T80
467,S77,T2
468,S77,T24
469,S77,T37
470,S77,T54
471,S77,T64
472,S77,T68
473,S77,T88
474,S77,T16
475,S77,T25
476,S77,T5
477,S77,T7
478,S77,T14
479,S77,T65
480,S77,T84
481,S77,T43
482,S77,T63
483,S77,T186
484,S85,T0
485,S85,T9
486,S85,T13
487,S85,T18
488,S85,T27
489,S85,T33
490,S85,T50
491,S85,T74
492,S85,T76
493,S85,T77
494,S85,T86
495,S85,T87
496,S85,T73
497,S85,T2
498,S85,T42
499,S85,T54
500,S85,T64
501,S85,T79
502,S85,T91
503,S85,T16
504,S85,T53
505,S85,T65
506,S85,T84
507,S85,T43
508,S85,T63
509,S85,T111
510,S85,T311
511,S85,T408
512,S86,T0
513,S86,T9
514,S86,T27
515,S86,T50
516,S86,T59
517,S86,T74
518,S86,T26
519,S86,T24
520,S86,T160
521,S86,T60
522,S86,T143
523,S87,T0
524,S87,T9
525,S87,T13
526,S87,T46
527,S87,T50
528,S87,T59
529,S87,T71
530,S87,T76
531,S87,T77
532,S87,T85
533,S87,T86
534,S87,T315
535,S87,T23
536,S87,T31
537,S87,T24
538,S87,T61
539,S87,T79
540,S87,T88
541,S87,T90
542,S87,T171
543,S87,T3
544,S87,T72
545,S87,T25
546,S87,T53
547,S87,T179
548,S87,T401
549,S87,T35
550,S87,T327
551,S87,T367
552,S87,T14
553,S87,T65
554,S87,T279
555,S87,T376
556,S87,T450
557,S87,T135
558,S87,T263
559,S87,T298
560,S87,T70
561,S87,T155
562,S87,T270
563,S87,T375
564,S87,T447
565,S87,T262
566,S87,T154
567,S87,T96
568,S87,T147
569,S87,T163
570,S87,T212
571,S202,T64
572,S202,T65
573,S202,T253
574,S202,T435
575,S202,T378
576,S202,T275
577,S315,T4
578,S315,T71
579,S315,T76
580,S315,T77
581,S315,T87
582,S315,T341
583,S315,T53
584,S315,T179
585,S315,T243
586,S315,T327
587,S315,T367
588,S315,T109
589,S315,T279
590,S315,T84
591,S315,T379
592,S315,T117
593,S315,T355
594,S315,T365
595,S315,T63
596,S315,T393
597,S315,T403
598,S315,T215
599,S315,T400
600,S315,T423
601,S315,T236
602,S315,T135
603,S315,T263
604,S315,T298
605,S315,T303
606,S315,T139
607,S315,T207
608,S315,T122
609,S315,T155
610,S315,T256
611,S315,T375
612,S315,T195
613,S315,T412
614,S315,T119
615,S315,T165
616,S315,T268
617,S315,T107
618,S315,T435
619,S315,T442
620,S315,T455
621,S315,T147
622,S315,T346
623,S315,T378
624,S315,T127
625,S315,T296
626,S315,T352
627,S315,T461
628,S315,T183
629,S315,T363
630,S315,T411
631,S315,T456
632,S315,T402
633,S315,T142
634,S315,T446
635,S315,T114
636,S315,T189
637,S315,T453
638,S315,T445
639,S315,T214
640,S315,T414
641,S315,T434
642,S341,T0
643,S341,T57
644,S341,T87
645,S341,T374
646,S341,T56
647,S341,T3
648,S341,T179
649,S341,T41
650,S341,T128
651,S341,T367
652,S341,T14
653,S341,T109
654,S341,T254
655,S341,T365
656,S341,T393
657,S341,T376
658,S341,T450
659,S341,T400
660,S341,T423
661,S341,T429
662,S341,T135
663,S341,T298
664,S341,T111
665,S341,T325
666,S341,T156
667,S341,T155
668,S341,T92
669,S341,T295
670,S341,T250
671,S341,T416
672,S341,T154
673,S341,T186
674,S341,T436
675,S341,T163
676,S341,T224
677,S341,T352
678,S341,T461
679,S341,T247
680,S341,T267
681,S341,T142
682,S341,T348
683,S374,T4
684,S374,T0
685,S374,T59
686,S374,T71
687,S374,T87
688,S374,T341
689,S374,T2
690,S374,T178
691,S374,T349
692,S374,T179
693,S374,T401
694,S374,T41
695,S374,T327
696,S374,T109
697,S374,T365
698,S374,T393
699,S374,T108
700,S374,T160
701,S374,T234
702,S374,T300
703,S374,T263
704,S374,T298
705,S374,T303
706,S374,T372
707,S374,T70
708,S374,T169
709,S374,T325
710,S374,T156
711,S374,T155
712,S374,T119
713,S374,T358
714,S374,T186
715,S374,T436
716,S374,T147
717,S374,T378
718,S374,T127
719,S374,T264
720,S374,T296
721,S374,T352
722,S374,T353
723,S374,T461
724,S374,T469
725,S374,T473
726,S374,T443
727,S374,T142
728,S374,T123
729,S1,T11
730,S1,T27
731,S1,T57
732,S1,T71
733,S1,T17
734,S1,T20
735,S1,T21
736,S1,T22
737,S1,T23
738,S1,T26
739,S1,T31
740,S1,T32
741,S1,T39
742,S1,T40
743,S1,T51
744,S1,T52
745,S1,T66
746,S1,T67
747,S1,T73
748,S1,T80
749,S1,T89
750,S1,T322
751,S17,T4
752,S17,T11
753,S17,T13
754,S17,T27
755,S17,T29
756,S17,T33
757,S17,T38
758,S17,T45
759,S17,T46
760,S17,T50
761,S17,T71
762,S17,T74
763,S17,T85
764,S17,T86
765,S17,T1
766,S17,T20
767,S17,T22
768,S17,T23
769,S17,T26
770,S17,T31
771,S17,T32
772,S17,T39
773,S17,T40
774,S17,T51
775,S17,T52
776,S17,T67
777,S17,T73
778,S17,T80
779,S17,T89
780,S17,T322
781,S17,T24
782,S17,T42
783,S17,T54
784,S17,T56
785,S17,T61
786,S17,T64
787,S17,T79
788,S17,T88
789,S17,T90
790,S17,T91
791,S17,T3
792,S17,T8
793,S17,T15
794,S17,T19
795,S17,T30
796,S17,T72
797,S17,T81
798,S17,T83
799,S17,T449
800,S17,T16
801,S17,T25
802,S17,T7
803,S17,T47
804,S17,T49
805,S17,T34
806,S17,T367
807,S17,T65
808,S17,T12
809,S17,T75
810,S17,T43
811,S17,T231
812,S17,T63
813,S17,T78
814,S17,T124
815,S17,T166
816,S17,T180
817,S17,T198
818,S17,T223
819,S17,T258
820,S17,T259
821,S17,T323
822,S17,T370
823,S20,T11
824,S20,T38
825,S20,T46
826,S20,T57
827,S20,T1
828,S20,T22
829,S20,T26
830,S20,T51
831,S20,T73
832,S20,T80
833,S20,T89
834,S20,T36
835,S20,T15
836,S20,T19
837,S20,T16
838,S20,T78
839,S20,T97
840,S20,T417
841,S21,T76
842,S21,T1
843,S21,T22
844,S21,T23
845,S21,T26
846,S21,T31
847,S21,T32
848,S21,T39
849,S21,T66
850,S21,T73
851,S21,T80
852,S21,T56
853,S21,T64
854,S21,T68
855,S21,T90
856,S21,T91
857,S21,T30
858,S21,T72
859,S21,T81
860,S21,T7
861,S21,T44
862,S21,T78
863,S21,T124
864,S21,T209
865,S21,T413
866,S22,T17
867,S22,T26
868,S22,T31
869,S22,T32
870,S22,T40
871,S22,T51
872,S22,T68
873,S22,T3
874,S22,T8
875,S22,T15
876,S22,T41
877,S22,T47
878,S22,T49
879,S22,T192
880,S22,T389
881,S22,T185
882,S22,T370
883,S22,T116
884,S22,T269
885,S22,T393
886,S22,T427
887,S23,T45
888,S23,T57
889,S23,T76
890,S23,T17
891,S23,T20
892,S23,T39
893,S23,T51
894,S23,T66
895,S23,T73
896,S23,T80
897,S23,T89
898,S23,T36
899,S23,T15
900,S23,T19
901,S23,T53
902,S23,T7
903,S23,T47
904,S23,T49
905,S23,T69
906,S23,T389
907,S23,T63
908,S23,T62
909,S23,T201
910,S23,T386
911,S26,T11
912,S26,T27
913,S26,T29
914,S26,T33
915,S26,T46
916,S26,T74
917,S26,T76
918,S26,T17
919,S26,T23
920,S26,T31
921,S26,T66
922,S26,T67
923,S26,T80
924,S26,T24
925,S26,T415
926,S26,T422
927,S26,T16
928,S26,T5
929,S26,T7
930,S26,T44
931,S26,T84
932,S26,T63
933,S26,T199
934,S26,T251
935,S32,T33
936,S32,T45
937,S32,T46
938,S32,T71
939,S32,T17
940,S32,T21
941,S32,T22
942,S32,T23
943,S32,T31
944,S32,T39
945,S32,T40
946,S32,T66
947,S32,T73
948,S32,T80
949,S32,T54
950,S32,T64
951,S32,T68
952,S32,T82
953,S32,T3
954,S32,T8
955,S32,T15
956,S32,T19
957,S32,T30
958,S32,T72
959,S32,T25
960,S32,T7
961,S32,T41
962,S32,T44
963,S32,T47
964,S32,T49
965,S32,T69
966,S32,T249
967,S32,T367
968,S32,T12
969,S32,T78
970,S32,T323
971,S32,T354
972,S32,T203
973,S32,T234
974,S32,T241
975,S32,T429
976,S39,T38
977,S39,T71
978,S39,T1
979,S39,T21
980,S39,T23
981,S39,T32
982,S39,T40
983,S39,T73
984,S39,T80
985,S39,T89
986,S39,T3
987,S39,T15
988,S39,T19
989,S39,T7
990,S39,T47
991,S39,T49
992,S39,T69
993,S39,T294
994,S39,T301
995,S40,T11
996,S40,T45
997,S40,T20
998,S40,T21
999,S40,T31
1000,S40,T39
1001,S40,T66
1002,S40,T80
1003,S40,T64
1004,S40,T91
1005,S40,T48
1006,S40,T47
1007,S40,T65
1008,S40,T75
1009,S40,T28
1010,S40,T323
1011,S40,T112
1012,S40,T384
1013,S51,T11
1014,S51,T27
1015,S51,T29
1016,S51,T77
1017,S51,T85
1018,S51,T1
1019,S51,T20
1020,S51,T22
1021,S51,T23
1022,S51,T32
1023,S51,T52
1024,S51,T73
1025,S51,T80
1026,S51,T82
1027,S51,T83
1028,S51,T44
1029,S51,T49
1030,S51,T75
1031,S51,T78
1032,S51,T271
1033,S52,T11
1034,S52,T57
1035,S52,T71
1036,S52,T1
1037,S52,T8
1038,S52,T329
1039,S52,T336
1040,S52,T43
1041,S66,T38
1042,S66,T45
1043,S66,T71
1044,S66,T76
1045,S66,T1
1046,S66,T17
1047,S66,T20
1048,S66,T21
1049,S66,T22
1050,S66,T26
1051,S66,T32
1052,S66,T52
1053,S66,T73
1054,S66,T80
1055,S66,T54
1056,S66,T56
1057,S66,T64
1058,S66,T82
1059,S66,T8
1060,S66,T15
1061,S66,T72
1062,S66,T47
1063,S66,T49
1064,S66,T69
1065,S66,T209
1066,S66,T413
1067,S67,T26
1068,S67,T73
1069,S67,T49
1070,S67,T172
1071,S73,T9
1072,S73,T13
1073,S73,T50
1074,S73,T85
1075,S73,T86
1076,S73,T17
1077,S73,T21
1078,S73,T26
1079,S73,T32
1080,S73,T51
1081,S73,T67
1082,S73,T322
1083,S73,T2
1084,S73,T64
1085,S73,T82
1086,S73,T88
1087,S73,T91
1088,S73,T15
1089,S73,T6
1090,S73,T14
1091,S73,T84
1092,S73,T28
1093,S80,T46
1094,S80,T71
1095,S80,T77
1096,S80,T1
1097,S80,T17
1098,S80,T21
1099,S80,T26
1100,S80,T31
1101,S80,T32
1102,S80,T66
1103,S80,T8
1104,S80,T15
1105,S80,T25
1106,S80,T5
1107,S80,T7
1108,S80,T47
1109,S80,T75
1110,S80,T266
1111,S80,T399
1112,S89,T4
1113,S89,T9
1114,S89,T11
1115,S89,T46
1116,S89,T71
1117,S89,T74
1118,S89,T1
1119,S89,T17
1120,S89,T20
1121,S89,T22
1122,S89,T23
1123,S89,T26
1124,S89,T31
1125,S89,T32
1126,S89,T39
1127,S89,T40
1128,S89,T66
1129,S89,T73
1130,S89,T64
1131,S89,T68
1132,S89,T162
1133,S89,T19
1134,S89,T30
1135,S89,T81
1136,S89,T25
1137,S89,T35
1138,S89,T49
1139,S89,T471
1140,S89,T211
1141,S89,T367
1142,S89,T361
1143,S89,T12
1144,S89,T383
1145,S89,T470
1146,S89,T43
1147,S89,T384
1148,S89,T459
1149,S89,T311
1150,S89,T168
1151,S89,T399
1152,S89,T238
1153,S89,T360
1154,S89,T377
1155,S322,T17
1156,S322,T118
1157,S322,T368
1158,S322,T226
1159,S322,T422
1160,S322,T449
1161,S322,T249
1162,S322,T335
1163,S322,T464
1164,S322,T105
1165,S322,T192
1166,S322,T333
1167,S322,T367
1168,S322,T389
1169,S322,T428
1170,S322,T383
1171,S322,T254
1172,S322,T255
1173,S322,T144
1174,S322,T185
1175,S322,T231
1176,S322,T198
1177,S322,T223
1178,S322,T258
1179,S322,T323
1180,S322,T370
1181,S322,T417
1182,S322,T209
1183,S322,T116
1184,S322,T269
1185,S322,T427
1186,S322,T199
1187,S322,T251
1188,S322,T102
1189,S322,T260
1190,S322,T354
1191,S322,T203
1192,S322,T234
1193,S322,T241
1194,S322,T429
1195,S322,T294
1196,S322,T301
1197,S322,T112
1198,S322,T384
1199,S322,T113
1200,S322,T164
1201,S322,T242
1202,S322,T271
1203,S322,T340
1204,S322,T359
1205,S322,T312
1206,S322,T295
1207,S322,T432
1208,S322,T274
1209,S322,T172
1210,S322,T219
1211,S322,T120
1212,S322,T407
1213,S322,T266
1214,S322,T399
1215,S322,T143
1216,S322,T163
1217,S322,T238
1218,S322,T360
1219,S322,T103
1220,S322,T452
1221,S322,T132
1222,S322,T328
1223,S322,T344
1224,S322,T93
1225,S322,T351
1226,S322,T95
1227,S322,T104
1228,S322,T137
1229,S322,T206
1230,S322,T208
1231,S322,T302
1232,S322,T307
1233,S322,T134
1234,S322,T175
1235,S322,T235
1236,S322,T273
1237,S322,T129
1238,S322,T276
1239,S322,T101
1240,S322,T159
1241,S322,T161
1242,S322,T426
1243,S322,T239
1244,S322,T261
1245,S322,T289
1246,S322,T140
1247,S322,T158
1248,S322,T288
1249,S322,T290
1250,S322,T337
1251,S322,T339
1252,S322,T343
1253,S322,T350
1254,S322,T380
1255,S322,T451
1256,S322,T457
1257,S322,T244
1258,S322,T245
1259,S322,T440
1260,S322,T233
1261,S322,T474
1262,S322,T141
1263,S322,T196
1264,S322,T357
1265,S322,T200
1266,S322,T228
1267,S322,T237
1268,S322,T246
1269,S322,T248
1270,S322,T406
1271,S322,T362
1272,S322,T277
1273,S322,T314
1274,S322,T133
1275,S322,T214
1276,S322,T283
1277,S322,T468
1278,S322,T418
1279,S322,T396
1280,S322,T216
1281,S322,T414
1282,S2,T13
1283,S2,T18
1284,S2,T45
1285,S2,T50
1286,S2,T71
1287,S2,T76
1288,S2,T85
1289,S2,T86
1290,S2,T87
1291,S2,T21
1292,S2,T24
1293,S2,T36
1294,S2,T37
1295,S2,T42
1296,S2,T54
1297,S2,T56
1298,S2,T61
1299,S2,T64
1300,S2,T68
1301,S2,T79
1302,S2,T82
1303,S2,T88
1304,S2,T90
1305,S2,T91
1306,S2,T118
1307,S2,T130
1308,S2,T162
1309,S2,T171
1310,S2,T178
1311,S2,T349
1312,S2,T368
1313,S2,T415
1314,S2,T463
1315,S24,T4
1316,S24,T9
1317,S24,T11
1318,S24,T13
1319,S24,T27
1320,S24,T46
1321,S24,T50
1322,S24,T57
1323,S24,T59
1324,S24,T71
1325,S24,T74
1326,S24,T77
1327,S24,T86
1328,S24,T87
1329,S24,T26
1330,S24,T66
1331,S24,T2
1332,S24,T37
1333,S24,T64
1334,S24,T68
1335,S24,T91
1336,S24,T15
1337,S24,T25
1338,S24,T48
1339,S24,T53
1340,S24,T14
1341,S24,T84
1342,S24,T393
1343,S24,T280
1344,S24,T282
1345,S24,T286
1346,S24,T376
1347,S24,T403
1348,S36,T46
1349,S36,T50
1350,S36,T59
1351,S36,T77
1352,S36,T85
1353,S36,T86
1354,S36,T2
1355,S36,T24
1356,S36,T42
1357,S36,T79
1358,S36,T349
1359,S36,T368
1360,S36,T15
1361,S36,T43
1362,S37,T27
1363,S37,T59
1364,S37,T71
1365,S37,T74
1366,S37,T77
1367,S37,T86
1368,S37,T31
1369,S37,T2
1370,S37,T24
1371,S37,T64
1372,S37,T79
1373,S37,T88
1374,S37,T178
1375,S37,T16
1376,S37,T7
1377,S37,T65
1378,S37,T63
1379,S37,T393
1380,S37,T332
1381,S37,T135
1382,S37,T263
1383,S37,T298
1384,S37,T303
1385,S37,T467
1386,S42,T18
1387,S42,T77
1388,S42,T85
1389,S42,T2
1390,S42,T36
1391,S42,T79
1392,S42,T53
1393,S42,T6
1394,S42,T111
1395,S42,T311
1396,S42,T326
1397,S42,T408
1398,S42,T421
1399,S54,T9
1400,S54,T18
1401,S54,T46
1402,S54,T50
1403,S54,T58
1404,S54,T59
1405,S54,T71
1406,S54,T77
1407,S54,T85
1408,S54,T86
1409,S54,T87
1410,S54,T17
1411,S54,T22
1412,S54,T40
1413,S54,T51
1414,S54,T66
1415,S54,T73
1416,S54,T80
1417,S54,T37
1418,S54,T42
1419,S54,T61
1420,S54,T64
1421,S54,T90
1422,S54,T19
1423,S54,T72
1424,S54,T83
1425,S54,T25
1426,S54,T6
1427,S54,T7
1428,S54,T49
1429,S54,T69
1430,S54,T367
1431,S54,T428
1432,S54,T65
1433,S54,T84
1434,S54,T365
1435,S54,T223
1436,S54,T282
1437,S54,T391
1438,S54,T332
1439,S54,T234
1440,S54,T135
1441,S54,T298
1442,S54,T421
1443,S54,T139
1444,S54,T187
1445,S54,T195
1446,S54,T313
1447,S54,T366
1448,S54,T410
1449,S54,T412
1450,S56,T341
1451,S56,T23
1452,S56,T26
1453,S56,T68
1454,S56,T79
1455,S56,T82
1456,S56,T81
1457,S56,T35
1458,S56,T7
1459,S56,T47
1460,S56,T295
1461,S61,T9
1462,S61,T27
1463,S61,T29
1464,S61,T50
1465,S61,T59
1466,S61,T71
1467,S61,T86
1468,S61,T87
1469,S61,T17
1470,S61,T31
1471,S61,T37
1472,S61,T54
1473,S61,T56
1474,S61,T64
1475,S61,T90
1476,S61,T25
1477,S61,T48
1478,S61,T55
1479,S61,T149
1480,S61,T243
1481,S61,T35
1482,S61,T367
1483,S61,T14
1484,S61,T43
1485,S61,T369
1486,S61,T138
1487,S61,T135
1488,S61,T70
1489,S61,T139
1490,S61,T110
1491,S61,T94
1492,S61,T107
1493,S61,T194
1494,S61,T222
1495,S61,T262
1496,S61,T305
1497,S61,T320
1498,S61,T387
1499,S64,T4
1500,S64,T9
1501,S64,T13
1502,S64,T33
1503,S64,T46
1504,S64,T58
1505,S64,T74
1506,S64,T23
1507,S64,T31
1508,S64,T66
1509,S64,T73
1510,S64,T89
1511,S64,T2
1512,S64,T24
1513,S64,T88
1514,S64,T91
1515,S64,T16
1516,S64,T25
1517,S64,T6
1518,S64,T12
1519,S64,T75
1520,S64,T63
1521,S64,T167
1522,S64,T274
1523,S68,T11
1524,S68,T13
1525,S68,T18
1526,S68,T38
1527,S68,T50
1528,S68,T57
1529,S68,T74
1530,S68,T76
1531,S68,T21
1532,S68,T26
1533,S68,T67
1534,S68,T89
1535,S68,T2
1536,S68,T24
1537,S68,T56
1538,S68,T64
1539,S68,T91
1540,S68,T368
1541,S68,T3
1542,S68,T15
1543,S68,T81
1544,S68,T55
1545,S68,T35
1546,S68,T7
1547,S68,T10
1548,S68,T63
1549,S68,T252
1550,S68,T299
1551,S68,T442
1552,S79,T4
1553,S79,T9
1554,S79,T18
1555,S79,T33
1556,S79,T38
1557,S79,T50
1558,S79,T57
1559,S79,T59
1560,S79,T74
1561,S79,T85
1562,S79,T86
1563,S79,T87
1564,S79,T31
1565,S79,T52
1566,S79,T80
1567,S79,T36
1568,S79,T42
1569,S79,T56
1570,S79,T90
1571,S79,T15
1572,S79,T81
1573,S79,T48
1574,S79,T55
1575,S79,T7
1576,S79,T335
1577,S79,T65
1578,S79,T43
1579,S79,T28
1580,S79,T421
1581,S79,T70
1582,S79,T60
1583,S79,T407
1584,S79,T436
1585,S82,T27
1586,S82,T58
1587,S82,T87
1588,S82,T40
1589,S82,T52
1590,S82,T66
1591,S82,T56
1592,S82,T14
1593,S88,T4
1594,S88,T9
1595,S88,T50
1596,S88,T59
1597,S88,T71
1598,S88,T77
1599,S88,T87
1600,S88,T31
1601,S88,T36
1602,S88,T37
1603,S88,T54
1604,S88,T64
1605,S88,T90
1606,S88,T30
1607,S88,T48
1608,S88,T53
1609,S88,T55
1610,S88,T35
1611,S88,T65
1612,S88,T279
1613,S88,T84
1614,S88,T70
1615,S88,T60
1616,S88,T270
1617,S88,T313
1618,S88,T268
1619,S88,T291
1620,S88,T346
1621,S88,T378
1622,S90,T9
1623,S90,T50
1624,S90,T71
1625,S90,T87
1626,S90,T21
1627,S90,T2
1628,S90,T61
1629,S90,T64
1630,S90,T53
1631,S90,T55
1632,S90,T35
1633,S90,T279
1634,S90,T10
1635,S90,T84
1636,S90,T298
1637,S90,T119
1638,S90,T194
1639,S91,T9
1640,S91,T33
1641,S91,T74
1642,S91,T85
1643,S91,T20
1644,S91,T23
1645,S91,T32
1646,S91,T39
1647,S91,T40
1648,S91,T66
1649,S91,T73
1650,S91,T2
1651,S91,T64
1652,S91,T68
1653,S91,T8
1654,S91,T72
1655,S91,T422
1656,S91,T16
1657,S91,T6
1658,S91,T47
1659,S91,T49
1660,S91,T69
1661,S91,T131
1662,S91,T14
1663,S91,T12
1664,S91,T84
