,0,1
342,S5254,T2294
343,S5254,T2381
344,S5254,T2485
345,S5254,T2535
346,S5254,T2595
347,S5254,T2657
348,S5254,T2727
349,S5254,T3084
350,S5254,T3439
351,S5254,T3453
352,S5254,T3568
353,S5254,T3631
354,S5254,T3787
355,S5254,T4297
356,S5254,T5802
357,S5254,T737
358,S5254,T896
359,S5254,T2693
360,S5254,T3456
361,S5254,T5814
362,S5254,T24
363,S5254,T311
364,S5254,T769
365,S5254,T1473
366,S5254,T1548
367,S5254,T1808
368,S5254,T2264
369,S5254,T2276
370,S5254,T2660
371,S5254,T3586
372,S5254,T3910
373,S5254,T4310
374,S5254,T4338
375,S5254,T4712
376,S5254,T5341
377,S5254,T6272
378,S5254,T1166
379,S5254,T2135
380,S5254,T2620
381,S5254,T4483
382,S5254,T4717
383,S5254,T5022
384,S5254,T5822
385,S5254,T6006
386,S5254,T44
387,S5254,T3813
388,S5254,T4687
389,S5254,T4795
390,S5254,T47
391,S5254,T1603
392,S5254,T4764
393,S5254,T5079
394,S5254,T5998
395,S5254,T5404
396,S5254,T58
397,S5254,T2972
398,S5254,T27
399,S5254,T2369
400,S5254,T3459
401,S5254,T3498
402,S5254,T5321
403,S5254,T5524
404,S5254,T2160
405,S5254,T2576
406,S5254,T5028
407,S5254,T6327
408,S5254,T71
409,S5254,T87
410,S5254,T2623
411,S5254,T2790
412,S5254,T5584
413,S5254,T5630
414,S5254,T2851
415,S5254,T4536
416,S5254,T68
417,S5254,T5002
418,S5254,T5179
419,S5254,T5188
420,S5254,T5262
421,S5254,T5430
422,S5254,T5655
423,S5254,T5839
424,S5254,T5933
425,S5254,T109
426,S5254,T1074
427,S5254,T5273
428,S5254,T5739
429,S5254,T5819
430,S5254,T5827
431,S5254,T5871
432,S5254,T6552
433,S5254,T122
434,S5254,T173
435,S5254,T1733
436,S5254,T166
437,S5254,T1935
438,S5254,T6305
439,S5254,T203
440,S5254,T237
441,S5254,T265
442,S5254,T275
443,S5254,T6221
444,S5254,T351
445,S5254,T383
446,S5254,T5817
447,S5254,T6323
448,S5254,T457
449,S5254,T5932
450,S5254,T6218
451,S5254,T6243
452,S5254,T546
453,S5254,T553
454,S5254,T766
455,S5254,T2507
456,S5254,T3381
457,S5254,T6501
458,S5254,T816
459,S5254,T854
460,S5254,T865
461,S5254,T469
462,S5254,T996
463,S5254,T1008
464,S5254,T1042
465,S5254,T1087
466,S5254,T1133
467,S5254,T1179
468,S5254,T1210
469,S5254,T1691
470,S5254,T1762
471,S5254,T1767
472,S5254,T1796
473,S5254,T1874
474,S5254,T1876
475,S5254,T1937
476,S5254,T2033
477,S5254,T2065
478,S5254,T2188
479,S5254,T2502
480,S5254,T2562
481,S5254,T2680
482,S5254,T2688
483,S5254,T2744
484,S5254,T2752
485,S5254,T2905
486,S5254,T3032
487,S5254,T3088
488,S5254,T3132
489,S5254,T3190
490,S5254,T3270
491,S5254,T3340
492,S5254,T3345
493,S5254,T3403
494,S5254,T3462
495,S5254,T3522
496,S5254,T3603
497,S5254,T3636
498,S5254,T3642
499,S5254,T3786
500,S5254,T3960
501,S5254,T4036
502,S5254,T4144
503,S5254,T4151
504,S5254,T4221
505,S5254,T4416
506,S5254,T4489
507,S5254,T4630
508,S5254,T4843
509,S5254,T4862
510,S5254,T4967
511,S5254,T4982
512,S5254,T5011
513,S5254,T5017
514,S5254,T5102
515,S5254,T5150
516,S5254,T5166
517,S5254,T5177
518,S5254,T5181
519,S5254,T5185
520,S5254,T5196
521,S5254,T5317
522,S5254,T5424
523,S5254,T5526
524,S5254,T5531
525,S5254,T5532
526,S5254,T5549
527,S5254,T5591
528,S5254,T5612
529,S5254,T5616
530,S5254,T5657
531,S5254,T5696
532,S5254,T5708
533,S5254,T5741
534,S5254,T5796
535,S5254,T5810
536,S5254,T5816
537,S5254,T5821
538,S5254,T5823
539,S5254,T5862
540,S5254,T4767
541,S5254,T5908
542,S5254,T5940
543,S5254,T5999
544,S5254,T6134
545,S5254,T6190
546,S5254,T6208
547,S5254,T6217
548,S5254,T6220
549,S5254,T6223
550,S5254,T6325
551,S5254,T6359
552,S5254,T6298
553,S5254,T5965
554,S5254,T6440
555,S5254,T6443
556,S5254,T6467
557,S5254,T6479
558,S5254,T6483
559,S5254,T6486
560,S5254,T6488
561,S5254,T6494
562,S5254,T6510
563,S5254,T6522
564,S5254,T6563
565,S5254,T6577
566,S5254,T6608
567,S5254,T6627
568,S5254,T6643
569,S5254,T6644
570,S5254,T6645
571,S5254,T6646
572,S5254,T6647
573,S5254,T6655
574,S5254,T6648
575,S5254,T6649
576,S5254,T6650
577,S5254,T6651
578,S5254,T6652
579,S5254,T6653
580,S5254,T6654
581,S5543,T30
582,S5543,T306
583,S5543,T600
584,S5543,T789
585,S5543,T813
586,S5543,T993
587,S5543,T1701
588,S5543,T5697
589,S5543,T1111
590,S5543,T1542
591,S5543,T2145
592,S5543,T2485
593,S5543,T2565
594,S5543,T2686
595,S5543,T3291
596,S5543,T3447
597,S5543,T3453
598,S5543,T3607
599,S5543,T3806
600,S5543,T4065
601,S5543,T4297
602,S5543,T5106
603,S5543,T5802
604,S5543,T737
605,S5543,T2693
606,S5543,T3456
607,S5543,T3614
608,S5543,T5714
609,S5543,T5814
610,S5543,T5818
611,S5543,T6229
612,S5543,T311
613,S5543,T2667
614,S5543,T3586
615,S5543,T4310
616,S5543,T4712
617,S5543,T5123
618,S5543,T6272
619,S5543,T5022
620,S5543,T6458
621,S5543,T4687
622,S5543,T5439
623,S5543,T4764
624,S5543,T5079
625,S5543,T5582
626,S5543,T2547
627,S5543,T5061
628,S5543,T5524
629,S5543,T1915
630,S5543,T5020
631,S5543,T5630
632,S5543,T68
633,S5543,T5179
634,S5543,T5188
635,S5543,T5655
636,S5543,T109
637,S5543,T5479
638,S5543,T5739
639,S5543,T5824
640,S5543,T5871
641,S5543,T6043
642,S5543,T6523
643,S5543,T6770
644,S5543,T5178
645,S5543,T3009
646,S5543,T5189
647,S5543,T5246
648,S5543,T6305
649,S5543,T5176
650,S5543,T398
651,S5543,T4980
652,S5543,T6323
653,S5543,T457
654,S5543,T5809
655,S5543,T6032
656,S5543,T6270
657,S5543,T6421
658,S5543,T634
659,S5543,T6618
660,S5543,T6736
661,S5543,T766
662,S5543,T3381
663,S5543,T6501
664,S5543,T1003
665,S5543,T1004
666,S5543,T1133
667,S5543,T1554
668,S5543,T1667
669,S5543,T2037
670,S5543,T2278
671,S5543,T2688
672,S5543,T6611
673,S5543,T3449
674,S5543,T3478
675,S5543,T3522
676,S5543,T3641
677,S5543,T3642
678,S5543,T3960
679,S5543,T4036
680,S5543,T4045
681,S5543,T4070
682,S5543,T4308
683,S5543,T4363
684,S5543,T4416
685,S5543,T4652
686,S5543,T4829
687,S5543,T4894
688,S5543,T4967
689,S5543,T5171
690,S5543,T5185
691,S5543,T5196
692,S5543,T5317
693,S5543,T5360
694,S5543,T5427
695,S5543,T5531
696,S5543,T5644
697,S5543,T5741
698,S5543,T5783
699,S5543,T5787
700,S5543,T5796
701,S5543,T5855
702,S5543,T5857
703,S5543,T4767
704,S5543,T5934
705,S5543,T5935
706,S5543,T6060
707,S5543,T6061
708,S5543,T6062
709,S5543,T6063
710,S5543,T6064
711,S5543,T6081
712,S5543,T6204
713,S5543,T6494
714,S5543,T6525
715,S5543,T6598
716,S5543,T6615
717,S5543,T6627
718,S5543,T6635
719,S5543,T6649
720,S5543,T6620
721,S5543,T6867
722,S5543,T6865
723,S5543,T6896
724,S5543,T6921
725,S5543,T6922
726,S7478,T30
727,S7478,T5543
728,S7478,T371
729,S7478,T1055
730,S7478,T1549
731,S7478,T6624
732,S7478,T72
733,S7478,T1385
734,S7478,T1542
735,S7478,T1769
736,S7478,T2062
737,S7478,T2485
738,S7478,T2565
739,S7478,T2595
740,S7478,T3787
741,S7478,T4124
742,S7478,T5802
743,S7478,T2285
744,S7478,T3027
745,S7478,T6229
746,S7478,T2276
747,S7478,T3910
748,S7478,T4712
749,S7478,T6097
750,S7478,T6272
751,S7478,T6006
752,S7478,T5079
753,S7478,T7052
754,S7478,T3498
755,S7478,T5524
756,S7478,T6914
757,S7478,T87
758,S7478,T5020
759,S7478,T4211
760,S7478,T5189
761,S7478,T265
762,S7478,T6221
763,S7478,T457
764,S7478,T6907
765,S7478,T2258
766,S7478,T6714
767,S7478,T6280
768,S7478,T766
769,S7478,T2658
770,S7478,T3381
771,S7478,T909
772,S7478,T1098
773,S7478,T1358
774,S7478,T3032
775,S7478,T3457
776,S7478,T3462
777,S7478,T3600
778,S7478,T3642
779,S7478,T3683
780,S7478,T4598
781,S7478,T4739
782,S7478,T4832
783,S7478,T4843
784,S7478,T5201
785,S7478,T5446
786,S7478,T5501
787,S7478,T5531
788,S7478,T5816
789,S7478,T5821
790,S7478,T5823
791,S7478,T5988
792,S7478,T6180
793,S7478,T6524
794,S7478,T6615
795,S7478,T6635
796,S7478,T6646
797,S7478,T6655
798,S7478,T6758
799,S7478,T6779
800,S7478,T6900
801,S7478,T7055
802,S7478,T7057
803,S7478,T7080
804,S7478,T7086
805,S7478,T7231
806,S7478,T7236
807,S7478,T7239
808,S7478,T7260
809,S7478,T7354
810,S7478,T7473
811,S7478,T7474
812,S7478,T7468
813,S7478,T7469
814,S7478,T7476
815,S7478,T7477
816,S7478,T7470
817,S7478,T4532
818,S3,T28
819,S3,T54
820,S3,T178
821,S3,T25
822,S3,T6
823,S3,T19
824,S3,T29
825,S3,T35
826,S3,T94
827,S3,T127
828,S3,T10
829,S3,T34
830,S3,T14
831,S3,T17
832,S3,T20
833,S3,T24
834,S3,T26
835,S3,T41
836,S3,T46
837,S3,T47
838,S3,T59
839,S3,T73
840,S3,T111
841,S3,T138
842,S3,T139
843,S3,T143
844,S3,T180
845,S3,T223
846,S3,T269
847,S3,T284
848,S3,T292
849,S28,T3
850,S28,T39
851,S28,T54
852,S28,T152
853,S28,T25
854,S28,T6
855,S28,T8
856,S28,T19
857,S28,T29
858,S28,T33
859,S28,T50
860,S28,T55
861,S28,T75
862,S28,T94
863,S28,T127
864,S28,T154
865,S28,T192
866,S28,T224
867,S28,T226
868,S28,T246
869,S28,T4
870,S28,T10
871,S28,T56
872,S28,T147
873,S28,T151
874,S28,T232
875,S28,T243
876,S28,T341
877,S28,T227
878,S28,T228
879,S28,T236
880,S28,T440
881,S28,T447
882,S28,T7
883,S28,T36
884,S28,T49
885,S28,T9
886,S28,T11
887,S28,T15
888,S28,T72
889,S28,T230
890,S28,T12
891,S28,T13
892,S28,T14
893,S28,T16
894,S28,T17
895,S28,T21
896,S28,T24
897,S28,T26
898,S28,T41
899,S28,T42
900,S28,T47
901,S28,T48
902,S28,T53
903,S28,T58
904,S28,T59
905,S28,T27
906,S28,T66
907,S28,T73
908,S28,T78
909,S28,T77
910,S28,T81
911,S28,T87
912,S28,T90
913,S28,T96
914,S28,T31
915,S28,T103
916,S28,T104
917,S28,T106
918,S28,T120
919,S28,T113
920,S28,T128
921,S28,T138
922,S28,T139
923,S28,T143
924,S28,T158
925,S28,T161
926,S28,T74
927,S28,T166
928,S28,T187
929,S28,T202
930,S28,T208
931,S28,T125
932,S28,T215
933,S28,T221
934,S28,T222
935,S28,T223
936,S28,T225
937,S28,T240
938,S28,T242
939,S28,T244
940,S28,T245
941,S28,T247
942,S28,T231
943,S28,T233
944,S28,T234
945,S28,T235
946,S28,T237
947,S28,T248
948,S28,T238
949,S28,T239
950,S28,T169
951,S28,T275
952,S28,T249
953,S28,T336
954,S28,T366
955,S28,T101
956,S28,T426
957,S28,T443
958,S28,T444
959,S28,T451
960,S28,T448
961,S28,T449
962,S28,T446
963,S28,T450
964,S28,T211
965,S28,T454
966,S28,T455
967,S28,T460
968,S28,T461
969,S28,T462
970,S28,T463
971,S39,T3
972,S39,T6
973,S39,T8
974,S39,T23
975,S39,T29
976,S39,T35
977,S39,T94
978,S39,T154
979,S39,T192
980,S39,T140
981,S39,T34
982,S39,T319
983,S39,T72
984,S39,T26
985,S39,T47
986,S39,T51
987,S39,T90
988,S39,T111
989,S39,T165
990,S39,T326
991,S39,T345
992,S39,T414
993,S39,T426
994,S39,T536
995,S39,T595
996,S39,T593
997,S39,T596
998,S39,T594
999,S54,T3
1000,S54,T28
1001,S54,T39
1002,S54,T25
1003,S54,T6
1004,S54,T8
1005,S54,T19
1006,S54,T29
1007,S54,T33
1008,S54,T35
1009,S54,T50
1010,S54,T10
1011,S54,T38
1012,S54,T5
1013,S54,T34
1014,S54,T7
1015,S54,T36
1016,S54,T49
1017,S54,T9
1018,S54,T11
1019,S54,T15
1020,S54,T14
1021,S54,T17
1022,S54,T20
1023,S54,T21
1024,S54,T24
1025,S54,T37
1026,S54,T40
1027,S54,T26
1028,S54,T41
1029,S54,T42
1030,S54,T43
1031,S54,T44
1032,S54,T45
1033,S54,T46
1034,S54,T47
1035,S54,T48
1036,S54,T51
1037,S54,T52
1038,S54,T53
1039,S108,T3
1040,S108,T95
1041,S108,T17
1042,S108,T77
1043,S108,T102
1044,S108,T115
1045,S108,T110
1046,S108,T124
1047,S108,T101
1048,S108,T430
1049,S108,T164
1050,S152,T3
1051,S152,T28
1052,S152,T39
1053,S152,T25
1054,S152,T8
1055,S152,T29
1056,S152,T35
1057,S152,T55
1058,S152,T75
1059,S152,T94
1060,S152,T127
1061,S152,T224
1062,S152,T280
1063,S152,T4
1064,S152,T38
1065,S152,T56
1066,S152,T130
1067,S152,T132
1068,S152,T579
1069,S152,T36
1070,S152,T15
1071,S152,T72
1072,S152,T575
1073,S152,T14
1074,S152,T26
1075,S152,T46
1076,S152,T47
1077,S152,T59
1078,S152,T27
1079,S152,T66
1080,S152,T73
1081,S152,T104
1082,S152,T122
1083,S152,T113
1084,S152,T158
1085,S152,T165
1086,S152,T166
1087,S152,T197
1088,S152,T205
1089,S152,T275
1090,S152,T326
1091,S152,T353
1092,S152,T365
1093,S152,T101
1094,S152,T426
1095,S152,T497
1096,S152,T561
1097,S152,T570
1098,S152,T576
1099,S152,T577
1100,S152,T578
1101,S178,T3
1102,S178,T28
1103,S178,T6
1104,S178,T8
1105,S178,T33
1106,S178,T127
1107,S178,T154
1108,S178,T280
1109,S178,T439
1110,S178,T232
1111,S178,T236
1112,S178,T406
1113,S178,T432
1114,S178,T440
1115,S178,T150
1116,S178,T11
1117,S178,T72
1118,S178,T13
1119,S178,T14
1120,S178,T42
1121,S178,T47
1122,S178,T67
1123,S178,T104
1124,S178,T136
1125,S178,T74
1126,S178,T215
1127,S178,T231
1128,S178,T237
1129,S178,T268
1130,S178,T292
1131,S178,T340
1132,S178,T426
1133,S178,T438
1134,S178,T412
1135,S178,T441
1136,S182,T3
1137,S182,T28
1138,S182,T39
1139,S182,T152
1140,S182,T178
1141,S182,T25
1142,S182,T6
1143,S182,T8
1144,S182,T19
1145,S182,T38
1146,S182,T130
1147,S182,T151
1148,S182,T236
1149,S182,T319
1150,S182,T72
1151,S182,T14
1152,S182,T20
1153,S182,T26
1154,S182,T43
1155,S182,T46
1156,S182,T47
1157,S182,T27
1158,S182,T103
1159,S182,T142
1160,S182,T143
1161,S182,T157
1162,S182,T180
1163,S182,T263
1164,S182,T275
1165,S182,T383
1166,S182,T426
1167,S182,T580
1168,S214,T3
1169,S214,T28
1170,S214,T54
1171,S214,T152
1172,S214,T25
1173,S214,T8
1174,S214,T19
1175,S214,T23
1176,S214,T29
1177,S214,T33
1178,S214,T35
1179,S214,T55
1180,S214,T86
1181,S214,T94
1182,S214,T192
1183,S214,T356
1184,S214,T407
1185,S214,T645
1186,S214,T650
1187,S214,T4
1188,S214,T10
1189,S214,T56
1190,S214,T290
1191,S214,T319
1192,S214,T791
1193,S214,T871
1194,S214,T960
1195,S214,T978
1196,S214,T993
1197,S214,T1055
1198,S214,T1125
1199,S214,T1465
1200,S214,T1471
1201,S214,T1549
1202,S214,T1701
1203,S214,T1982
1204,S214,T32
1205,S214,T1919
1206,S214,T49
1207,S214,T9
1208,S214,T1717
1209,S214,T11
1210,S214,T15
1211,S214,T204
1212,S214,T722
1213,S214,T763
1214,S214,T941
1215,S214,T1006
1216,S214,T1151
1217,S214,T1305
1218,S214,T1585
1219,S214,T1608
1220,S214,T1729
1221,S214,T1769
1222,S214,T1836
1223,S214,T2508
1224,S214,T2565
1225,S214,T2871
1226,S214,T12
1227,S214,T663
1228,S214,T13
1229,S214,T14
1230,S214,T17
1231,S214,T18
1232,S214,T20
1233,S214,T24
1234,S214,T769
1235,S214,T1705
1236,S214,T2371
1237,S214,T2822
1238,S214,T1166
1239,S214,T2297
1240,S214,T40
1241,S214,T26
1242,S214,T42
1243,S214,T44
1244,S214,T46
1245,S214,T47
1246,S214,T48
1247,S214,T51
1248,S214,T784
1249,S214,T59
1250,S214,T2174
1251,S214,T73
1252,S214,T78
1253,S214,T79
1254,S214,T77
1255,S214,T81
1256,S214,T67
1257,S214,T71
1258,S214,T2256
1259,S214,T90
1260,S214,T104
1261,S214,T120
1262,S214,T113
1263,S214,T346
1264,S214,T128
1265,S214,T143
1266,S214,T145
1267,S214,T155
1268,S214,T172
1269,S214,T173
1270,S214,T177
1271,S214,T181
1272,S214,T166
1273,S214,T185
1274,S214,T194
1275,S214,T187
1276,S214,T188
1277,S214,T189
1278,S214,T196
1279,S214,T190
1280,S214,T197
1281,S214,T195
1282,S214,T198
1283,S214,T199
1284,S214,T191
1285,S214,T200
1286,S214,T201
1287,S214,T202
1288,S214,T203
1289,S214,T205
1290,S214,T206
1291,S214,T207
1292,S214,T208
1293,S214,T209
1294,S214,T210
1295,S214,T125
1296,S214,T315
1297,S214,T336
1298,S214,T364
1299,S214,T387
1300,S214,T423
1301,S214,T467
1302,S214,T546
1303,S214,T583
1304,S214,T634
1305,S214,T640
1306,S214,T689
1307,S214,T2647
1308,S214,T727
1309,S214,T865
1310,S214,T912
1311,S214,T1085
1312,S214,T1126
1313,S214,T1129
1314,S214,T1179
1315,S214,T1380
1316,S214,T1184
1317,S214,T1500
1318,S214,T1614
1319,S214,T1741
1320,S214,T1751
1321,S214,T679
1322,S214,T2133
1323,S214,T2230
1324,S214,T2296
1325,S214,T2472
1326,S214,T2502
1327,S214,T2557
1328,S214,T2559
1329,S214,T2676
1330,S214,T2778
1331,S214,T2860
1332,S214,T2866
1333,S214,T2867
1334,S214,T2861
1335,S214,T2868
1336,S214,T2869
1337,S214,T2862
1338,S214,T2863
1339,S214,T2870
1340,S214,T2864
1341,S214,T2865
1342,S214,T2872
1343,S271,T3
1344,S271,T28
1345,S271,T39
1346,S271,T178
1347,S271,T182
1348,S271,T348
1349,S271,T371
1350,S271,T25
1351,S271,T6
1352,S271,T8
1353,S271,T19
1354,S271,T23
1355,S271,T29
1356,S271,T35
1357,S271,T50
1358,S271,T55
1359,S271,T80
1360,S271,T86
1361,S271,T94
1362,S271,T127
1363,S271,T224
1364,S271,T255
1365,S271,T257
1366,S271,T280
1367,S271,T306
1368,S271,T308
1369,S271,T310
1370,S271,T339
1371,S271,T439
1372,S271,T488
1373,S271,T560
1374,S271,T600
1375,S271,T645
1376,S271,T650
1377,S271,T659
1378,S271,T673
1379,S271,T10
1380,S271,T130
1381,S271,T147
1382,S271,T151
1383,S271,T232
1384,S271,T89
1385,S271,T163
1386,S271,T132
1387,S271,T227
1388,S271,T236
1389,S271,T258
1390,S271,T259
1391,S271,T290
1392,S271,T304
1393,S271,T317
1394,S271,T319
1395,S271,T405
1396,S271,T704
1397,S271,T730
1398,S271,T789
1399,S271,T791
1400,S271,T895
1401,S271,T971
1402,S271,T978
1403,S271,T1062
1404,S271,T7
1405,S271,T36
1406,S271,T636
1407,S271,T637
1408,S271,T674
1409,S271,T882
1410,S271,T9
1411,S271,T11
1412,S271,T72
1413,S271,T334
1414,S271,T644
1415,S271,T707
1416,S271,T710
1417,S271,T762
1418,S271,T805
1419,S271,T937
1420,S271,T943
1421,S271,T946
1422,S271,T947
1423,S271,T956
1424,S271,T1034
1425,S271,T1080
1426,S271,T663
1427,S271,T697
1428,S271,T13
1429,S271,T14
1430,S271,T974
1431,S271,T17
1432,S271,T20
1433,S271,T321
1434,S271,T981
1435,S271,T21
1436,S271,T794
1437,S271,T1029
1438,S271,T24
1439,S271,T311
1440,S271,T633
1441,S271,T742
1442,S271,T769
1443,S271,T1038
1444,S271,T26
1445,S271,T41
1446,S271,T42
1447,S271,T46
1448,S271,T47
1449,S271,T48
1450,S271,T51
1451,S271,T795
1452,S271,T57
1453,S271,T58
1454,S271,T59
1455,S271,T27
1456,S271,T79
1457,S271,T77
1458,S271,T71
1459,S271,T87
1460,S271,T90
1461,S271,T99
1462,S271,T103
1463,S271,T68
1464,S271,T110
1465,S271,T111
1466,S271,T126
1467,S271,T128
1468,S271,T138
1469,S271,T139
1470,S271,T142
1471,S271,T143
1472,S271,T145
1473,S271,T157
1474,S271,T173
1475,S271,T948
1476,S271,T74
1477,S271,T176
1478,S271,T180
1479,S271,T181
1480,S271,T166
1481,S271,T191
1482,S271,T201
1483,S271,T209
1484,S271,T125
1485,S271,T215
1486,S271,T231
1487,S271,T235
1488,S271,T237
1489,S271,T263
1490,S271,T264
1491,S271,T265
1492,S271,T266
1493,S271,T267
